USN 2020;;;;DSA 2020;;;;NVD 2020;;;;;
 CVE-2020-7067;Priority: Medium;Description: In PHP versions 7.2.x below 7.2.30, 7.3.x below 7.3.17 and 7.4.x below7.4.5, if PHP is compiled with EBCDIC support (uncommon), urldecode()function can be made to access locations past the allocated memory, due toerroneously using signed numbers as array indexes.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-7067; CVE-2020-7067;Priority: medium;Description:In PHP versions 7.2.x below 7.2.30, 7.3.x below 7.3.17 and 7.4.x below 7.4.5, if PHP is compiled with EBCDIC support (uncommon), urldecode() function can be made to access locations past the allocated memory, due to erroneously using signed numbers as array indexes.;Link: https://security-tracker.debian.org/tracker/CVE-2020-7067; CVE-2020-7067;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 04/27/2020;Description: In PHP versions 7.2.x below 7.2.30, 7.3.x below 7.3.17 and 7.4.x below 7.4.5, if PHP is compiled with EBCDIC support (uncommon), urldecode() function can be made to access locations past the allocated memory, due to erroneously using signed numbers as array indexes.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-7067
 CVE-2020-7068;Priority: Low;Description: In PHP versions 7.2.x below 7.2.33, 7.3.x below 7.3.21 and 7.4.x below7.4.9, while processing PHAR files using phar extension, phar_parse_zipfilecould be tricked into accessing freed memory, which could lead to a crashor information disclosure.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-7068; CVE-2020-7068;Priority: low;Description:In PHP versions 7.2.x below 7.2.33, 7.3.x below 7.3.21 and 7.4.x below 7.4.9, while processing PHAR files using phar extension, phar_parse_zipfile could be tricked into accessing freed memory, which could lead to a crash or information disclosure.;Link: https://security-tracker.debian.org/tracker/CVE-2020-7068; CVE-2020-7068;CVSS 2.0: 3.3 LOW;CVSS 3.x: 3.6 LOW;Published_date: 09/09/2020;Description: In PHP versions 7.2.x below 7.2.33, 7.3.x below 7.3.21 and 7.4.x below 7.4.9, while processing PHAR files using phar extension, phar_parse_zipfile could be tricked into accessing freed memory, which could lead to a crash or information disclosure.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-7068
 CVE-2020-7069;Priority: Medium;Description: In PHP versions 7.2.x below 7.2.34, 7.3.x below 7.3.23 and 7.4.x below7.4.11, when AES-CCM mode is used with openssl_encrypt() function with 12bytes IV, only first 7 bytes of the IV is actually used. This can lead toboth decreased security and incorrect encryption data.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-7069; CVE-2020-7069;Priority: medium;Description:In PHP versions 7.2.x below 7.2.34, 7.3.x below 7.3.23 and 7.4.x below 7.4.11, when AES-CCM mode is used with openssl_encrypt() function with 12 bytes IV, only first 7 bytes of the IV is actually used. This can lead to both decreased security and incorrect encryption data.;Link: https://security-tracker.debian.org/tracker/CVE-2020-7069; CVE-2020-7069;CVSS 2.0: 6.4 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 10/02/2020;Description: In PHP versions 7.2.x below 7.2.34, 7.3.x below 7.3.23 and 7.4.x below 7.4.11, when AES-CCM mode is used with openssl_encrypt() function with 12 bytes IV, only first 7 bytes of the IV is actually used. This can lead to both decreased security and incorrect encryption data.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-7069
 CVE-2020-13596;Priority: Medium;Description: An issue was discovered in Django 2.2 before 2.2.13 and 3.0 before 3.0.7.Query parameters generated by the Django admin ForeignKeyRawIdWidget werenot properly URL encoded, leading to a possibility of an XSS attack.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13596; CVE-2020-13596;Priority: medium;Description:An issue was discovered in Django 2.2 before 2.2.13 and 3.0 before 3.0.7. Query parameters generated by the Django admin ForeignKeyRawIdWidget were not properly URL encoded, leading to a possibility of an XSS attack.;Link: https://security-tracker.debian.org/tracker/CVE-2020-13596; CVE-2020-13596;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 06/03/2020;Description: An issue was discovered in Django 2.2 before 2.2.13 and 3.0 before 3.0.7. Query parameters generated by the Django admin ForeignKeyRawIdWidget were not properly URL encoded, leading to a possibility of an XSS attack.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-13596
 CVE-2020-12049;Priority: Medium;Description: An issue was discovered in dbus >= 1.3.0 before 1.12.18. The DBusServer inlibdbus, as used in dbus-daemon, leaks file descriptors when a messageexceeds the per-message file descriptor limit. A local attacker with accessto the D-Bus system bus or another system service's private AF_UNIX socketcould use this to make the system service reach its file descriptor limit,denying service to subsequent D-Bus clients.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-12049; CVE-2020-12049;Priority: medium;Description:An issue was discovered in dbus >= 1.3.0 before 1.12.18. The DBusServer in libdbus, as used in dbus-daemon, leaks file descriptors when a message exceeds the per-message file descriptor limit. A local attacker with access to the D-Bus system bus or another system service's private AF_UNIX socket could use this to make the system service reach its file descriptor limit, denying service to subsequent D-Bus clients.;Link: https://security-tracker.debian.org/tracker/CVE-2020-12049; CVE-2020-12049;CVSS 2.0: 4.9 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 06/08/2020;Description: An issue was discovered in dbus >= 1.3.0 before 1.12.18. The DBusServer in libdbus, as used in dbus-daemon, leaks file descriptors when a message exceeds the per-message file descriptor limit. A local attacker with access to the D-Bus system bus or another system service's private AF_UNIX socket could use this to make the system service reach its file descriptor limit, denying service to subsequent D-Bus clients.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-12049
 CVE-2020-26519;Priority: Untriaged;Description: Artifex MuPDF before 1.18.0 has a heap based buffer over-write when parsingJBIG2 files allowing attackers to cause a denial of service.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-26519; CVE-2020-26519;Priority: medium;Description:Artifex MuPDF before 1.18.0 has a heap based buffer over-write when parsing JBIG2 files allowing attackers to cause a denial of service.;Link: https://security-tracker.debian.org/tracker/CVE-2020-26519; CVE-2020-26519;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 10/02/2020;Description: Artifex MuPDF before 1.18.0 has a heap based buffer over-write when parsing JBIG2 files allowing attackers to cause a denial of service.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-26519
 CVE-2020-28053;Priority: Untriaged;Description: HashiCorp Consul and Consul Enterprise 1.2.0 up to 1.8.5 allowed operatorswith operator:read ACL permissions to read the Connect CA private keyconfiguration. Fixed in 1.6.10, 1.7.10, and 1.8.6.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-28053; CVE-2020-28053;Priority: medium;Description:HashiCorp Consul and Consul Enterprise 1.2.0 up to 1.8.5 allowed operators with operator:read ACL permissions to read the Connect CA private key configuration. Fixed in 1.6.10, 1.7.10, and 1.8.6.;Link: https://security-tracker.debian.org/tracker/CVE-2020-28053; CVE-2020-28053;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 11/23/2020;Description: HashiCorp Consul and Consul Enterprise 1.2.0 up to 1.8.5 allowed operators with operator:read ACL permissions to read the Connect CA private key configuration. Fixed in 1.6.10, 1.7.10, and 1.8.6.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-28053
 CVE-2020-28052;Priority: Medium;Description: An issue was discovered in Legion of the Bouncy Castle BC Java 1.65 and1.66. The OpenBSDBCrypt.checkPassword utility method compared incorrectdata when checking the password, allowing incorrect passwords to indicatethey were matching with previously hashed ones that were different.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-28052; CVE-2020-28052;Priority: medium;Description:An issue was discovered in Legion of the Bouncy Castle BC Java 1.65 and 1.66. The OpenBSDBCrypt.checkPassword utility method compared incorrect data when checking the password, allowing incorrect passwords to indicate they were matching with previously hashed ones that were different.;Link: https://security-tracker.debian.org/tracker/CVE-2020-28052; CVE-2020-28052;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.1 HIGH;Published_date: 12/17/2020;Description: An issue was discovered in Legion of the Bouncy Castle BC Java 1.65 and 1.66. The OpenBSDBCrypt.checkPassword utility method compared incorrect data when checking the password, allowing incorrect passwords to indicate they were matching with previously hashed ones that were different.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-28052
 CVE-2020-15106;Priority: Medium;Description: In etcd before versions 3.3.23 and 3.4.10, a large slice causes panic indecodeRecord method. The size of a record is stored in the length field ofa WAL file and no additional validation is done on this data. Therefore, itis possible to forge an extremely large frame size that can unintentionallypanic at the expense of any RAFT participant trying to decode the WAL.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-15106; CVE-2020-15106;Priority: medium;Description:In etcd before versions 3.3.23 and 3.4.10, a large slice causes panic in decodeRecord method. The size of a record is stored in the length field of a WAL file and no additional validation is done on this data. Therefore, it is possible to forge an extremely large frame size that can unintentionally panic at the expense of any RAFT participant trying to decode the WAL.;Link: https://security-tracker.debian.org/tracker/CVE-2020-15106; CVE-2020-15106;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 08/05/2020;Description: In etcd before versions 3.3.23 and 3.4.10, a large slice causes panic in decodeRecord method. The size of a record is stored in the length field of a WAL file and no additional validation is done on this data. Therefore, it is possible to forge an extremely large frame size that can unintentionally panic at the expense of any RAFT participant trying to decode the WAL.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-15106
 CVE-2020-15103;Priority: Medium;Description: In FreeRDP less than or equal to 2.1.2, an integer overflow exists due tomissing input sanitation in rdpegfx channel. All FreeRDP clients areaffected. The input rectangles from the server are not checked againstlocal surface coordinates and blindly accepted. A malicious server can senddata that will crash the client later on (invalid length arguments to a`memcpy`) This has been fixed in 2.2.0. As a workaround, stop using commandline arguments /gfx, /gfx-h264 and /network:auto;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-15103; CVE-2020-15103;Priority: low;Description:In FreeRDP less than or equal to 2.1.2, an integer overflow exists due to missing input sanitation in rdpegfx channel. All FreeRDP clients are affected. The input rectangles from the server are not checked against local surface coordinates and blindly accepted. A malicious server can send data that will crash the client later on (invalid length arguments to a `memcpy`) This has been fixed in 2.2.0. As a workaround, stop using command line arguments /gfx, /gfx-h264 and /network:auto;Link: https://security-tracker.debian.org/tracker/CVE-2020-15103; CVE-2020-15103;CVSS 2.0: 3.5 LOW;CVSS 3.x: 3.5 LOW;Published_date: 07/27/2020;Description: In FreeRDP less than or equal to 2.1.2, an integer overflow exists due to missing input sanitation in rdpegfx channel. All FreeRDP clients are affected. The input rectangles from the server are not checked against local surface coordinates and blindly accepted. A malicious server can send data that will crash the client later on (invalid length arguments to a `memcpy`) This has been fixed in 2.2.0. As a workaround, stop using command line arguments /gfx, /gfx-h264 and /network:auto;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-15103
 CVE-2020-15108;Priority: Negligible;"Description: In glpi before 9.5.1, there is a SQL injection for all usages of ""Clone""feature. This has been fixed in 9.5.1.";Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-15108; CVE-2020-15108;Priority: medium;"Description:In glpi before 9.5.1, there is a SQL injection for all usages of ""Clone"" feature. This has been fixed in 9.5.1.";Link: https://security-tracker.debian.org/tracker/CVE-2020-15108; CVE-2020-15108;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 7.1 HIGH;Published_date: 07/17/2020;"Description: In glpi before 9.5.1, there is a SQL injection for all usages of ""Clone"" feature. This has been fixed in 9.5.1.";Link: https://nvd.nist.gov/vuln/detail/CVE-2020-15108
 CVE-2020-4050;Priority: Low;Description: In affected versions of WordPress, misuse of the `set-screen-option`filter's return value allows arbitrary user meta fields to be saved. Itdoes require an admin to install a plugin that would misuse the filter.Once installed, it can be leveraged by low privileged users. This has beenpatched in version 5.4.2, along with all the previously affected versionsvia a minor release (5.3.4, 5.2.7, 5.1.6, 5.0.10, 4.9.15, 4.8.14, 4.7.18,4.6.19, 4.5.22, 4.4.23, 4.3.24, 4.2.28, 4.1.31, 4.0.31, 3.9.32, 3.8.34,3.7.34).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-4050; CVE-2020-4050;Priority: medium;Description:In affected versions of WordPress, misuse of the `set-screen-option` filter's return value allows arbitrary user meta fields to be saved. It does require an admin to install a plugin that would misuse the filter. Once installed, it can be leveraged by low privileged users. This has been patched in version 5.4.2, along with all the previously affected versions via a minor release (5.3.4, 5.2.7, 5.1.6, 5.0.10, 4.9.15, 4.8.14, 4.7.18, 4.6.19, 4.5.22, 4.4.23, 4.3.24, 4.2.28, 4.1.31, 4.0.31, 3.9.32, 3.8.34, 3.7.34).;Link: https://security-tracker.debian.org/tracker/CVE-2020-4050; CVE-2020-4050;CVSS 2.0: 6.0 MEDIUM;CVSS 3.x: 3.1 LOW;Published_date: 06/12/2020;Description: In affected versions of WordPress, misuse of the `set-screen-option` filter's return value allows arbitrary user meta fields to be saved. It does require an admin to install a plugin that would misuse the filter. Once installed, it can be leveraged by low privileged users. This has been patched in version 5.4.2, along with all the previously affected versions via a minor release (5.3.4, 5.2.7, 5.1.6, 5.0.10, 4.9.15, 4.8.14, 4.7.18, 4.6.19, 4.5.22, 4.4.23, 4.3.24, 4.2.28, 4.1.31, 4.0.31, 3.9.32, 3.8.34, 3.7.34).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-4050
 CVE-2020-4051;Priority: Medium;Description: In Dijit before versions 1.11.11, and greater than or equal to 1.12.0 andless than 1.12.9, and greater than or equal to 1.13.0 and less than 1.13.8,and greater than or equal to 1.14.0 and less than 1.14.7, and greater thanor equal to 1.15.0 and less than 1.15.4, and greater than or equal to1.16.0 and less than 1.16.3, there is a cross-site scripting vulnerabilityin the Editor's LinkDialog plugin. This has been fixed in 1.11.11, 1.12.9,1.13.8, 1.14.7, 1.15.4, 1.16.3.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-4051; CVE-2020-4051;Priority: low;Description:In Dijit before versions 1.11.11, and greater than or equal to 1.12.0 and less than 1.12.9, and greater than or equal to 1.13.0 and less than 1.13.8, and greater than or equal to 1.14.0 and less than 1.14.7, and greater than or equal to 1.15.0 and less than 1.15.4, and greater than or equal to 1.16.0 and less than 1.16.3, there is a cross-site scripting vulnerability in the Editor's LinkDialog plugin. This has been fixed in 1.11.11, 1.12.9, 1.13.8, 1.14.7, 1.15.4, 1.16.3.;Link: https://security-tracker.debian.org/tracker/CVE-2020-4051; CVE-2020-4051;CVSS 2.0: 3.5 LOW;CVSS 3.x: 4.6 MEDIUM;Published_date: 06/15/2020;Description: In Dijit before versions 1.11.11, and greater than or equal to 1.12.0 and less than 1.12.9, and greater than or equal to 1.13.0 and less than 1.13.8, and greater than or equal to 1.14.0 and less than 1.14.7, and greater than or equal to 1.15.0 and less than 1.15.4, and greater than or equal to 1.16.0 and less than 1.16.3, there is a cross-site scripting vulnerability in the Editor's LinkDialog plugin. This has been fixed in 1.11.11, 1.12.9, 1.13.8, 1.14.7, 1.15.4, 1.16.3.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-4051
 CVE-2020-4054;Priority: Medium;"Description: In Sanitize (RubyGem sanitize) greater than or equal to 3.0.0 and less than5.2.1, there is a cross-site scripting vulnerability. When HTML issanitized using Sanitize's ""relaxed"" config, or a custom config that allowscertain elements, some content in a math or svg element may not besanitized correctly even if math and svg are not in the allowlist. You arelikely to be vulnerable to this issue if you use Sanitize's relaxed configor a custom config that allows one or more of the following HTML elements:iframe, math, noembed, noframes, noscript, plaintext, script, style, svg,xmp. Using carefully crafted input, an attacker may be able to sneakarbitrary HTML through Sanitize, potentially resulting in XSS (cross-sitescripting) or other undesired behavior when that HTML is rendered in abrowser. This has been fixed in 5.2.1.";Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-4054; CVE-2020-4054;Priority: medium;"Description:In Sanitize (RubyGem sanitize) greater than or equal to 3.0.0 and less than 5.2.1, there is a cross-site scripting vulnerability. When HTML is sanitized using Sanitize's ""relaxed"" config, or a custom config that allows certain elements, some content in a math or svg element may not be sanitized correctly even if math and svg are not in the allowlist. You are likely to be vulnerable to this issue if you use Sanitize's relaxed config or a custom config that allows one or more of the following HTML elements: iframe, math, noembed, noframes, noscript, plaintext, script, style, svg, xmp. Using carefully crafted input, an attacker may be able to sneak arbitrary HTML through Sanitize, potentially resulting in XSS (cross-site scripting) or other undesired behavior when that HTML is rendered in a browser. This has been fixed in 5.2.1.";Link: https://security-tracker.debian.org/tracker/CVE-2020-4054; CVE-2020-4054;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 7.3 HIGH;Published_date: 06/16/2020;"Description: In Sanitize (RubyGem sanitize) greater than or equal to 3.0.0 and less than 5.2.1, there is a cross-site scripting vulnerability. When HTML is sanitized using Sanitize's ""relaxed"" config, or a custom config that allows certain elements, some content in a math or svg element may not be sanitized correctly even if math and svg are not in the allowlist. You are likely to be vulnerable to this issue if you use Sanitize's relaxed config or a custom config that allows one or more of the following HTML elements: iframe, math, noembed, noframes, noscript, plaintext, script, style, svg, xmp. Using carefully crafted input, an attacker may be able to sneak arbitrary HTML through Sanitize, potentially resulting in XSS (cross-site scripting) or other undesired behavior when that HTML is rendered in a browser. This has been fixed in 5.2.1.";Link: https://nvd.nist.gov/vuln/detail/CVE-2020-4054
 CVE-2020-13962;Priority: Medium;Description: Qt 5.12.2 through 5.14.2, as used in unofficial builds of Mumble 1.3.0 andother products, mishandles OpenSSL's error queue, which can cause a denialof service to QSslSocket users. Because errors leak in unrelated TLSsessions, an unrelated session may be disconnected when any handshakefails. (Mumble 1.3.1 is not affected, regardless of the Qt version.);Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13962; CVE-2020-13962;Priority: medium;Description:Qt 5.12.2 through 5.14.2, as used in unofficial builds of Mumble 1.3.0 and other products, mishandles OpenSSL's error queue, which can cause a denial of service to QSslSocket users. Because errors leak in unrelated TLS sessions, an unrelated session may be disconnected when any handshake fails. (Mumble 1.3.1 is not affected, regardless of the Qt version.);Link: https://security-tracker.debian.org/tracker/CVE-2020-13962; CVE-2020-13962;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 06/08/2020;Description: Qt 5.12.2 through 5.14.2, as used in unofficial builds of Mumble 1.3.0 and other products, mishandles OpenSSL's error queue, which can cause a denial of service to QSslSocket users. Because errors leak in unrelated TLS sessions, an unrelated session may be disconnected when any handshake fails. (Mumble 1.3.1 is not affected, regardless of the Qt version.);Link: https://nvd.nist.gov/vuln/detail/CVE-2020-13962
 CVE-2020-13965;Priority: Medium;Description: An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before1.4.5. There is XSS via a malicious XML attachment because text/xml isamong the allowed types for a preview.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13965; CVE-2020-13965;Priority: medium;Description:An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before 1.4.5. There is XSS via a malicious XML attachment because text/xml is among the allowed types for a preview.;Link: https://security-tracker.debian.org/tracker/CVE-2020-13965; CVE-2020-13965;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 06/08/2020;Description: An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before 1.4.5. There is XSS via a malicious XML attachment because text/xml is among the allowed types for a preview.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-13965
 CVE-2020-13964;Priority: Medium;Description: An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before1.4.5. include/rcmail_output_html.php allows XSS via the username templateobject.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-13964; CVE-2020-13964;Priority: medium;Description:An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before 1.4.5. include/rcmail_output_html.php allows XSS via the username template object.;Link: https://security-tracker.debian.org/tracker/CVE-2020-13964; CVE-2020-13964;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 06/08/2020;Description: An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before 1.4.5. include/rcmail_output_html.php allows XSS via the username template object.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-13964
 CVE-2020-9952;Priority: Medium;Description: An input validation issue was addressed with improved input validation.This issue is fixed in iOS 14.0 and iPadOS 14.0, tvOS 14.0, watchOS 7.0,Safari 14.0, iCloud for Windows 11.4, iCloud for Windows 7.21. Processingmaliciously crafted web content may lead to a cross site scripting attack.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-9952; CVE-2020-9952;Priority: medium;Description:An input validation issue was addressed with improved input validation. This issue is fixed in iOS 14.0 and iPadOS 14.0, tvOS 14.0, watchOS 7.0, Safari 14.0, iCloud for Windows 11.4, iCloud for Windows 7.21. Processing maliciously crafted web content may lead to a cross site scripting attack.;Link: https://security-tracker.debian.org/tracker/CVE-2020-9952; CVE-2020-9952;CVSS 2.0: 5.8 MEDIUM;CVSS 3.x: 7.1 HIGH;Published_date: 10/16/2020;Description: An input validation issue was addressed with improved input validation. This issue is fixed in iOS 14.0 and iPadOS 14.0, tvOS 14.0, watchOS 7.0, Safari 14.0, iCloud for Windows 11.4, iCloud for Windows 7.21. Processing maliciously crafted web content may lead to a cross site scripting attack.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-9952
 CVE-2020-29529;Priority: Low;Description: HashiCorp go-slug up to 0.4.3 did not fully protect against Zip Slipattacks while unpacking tar archives, and protections could be bypassedwith specific constructions of multiple symlinks. Fixed in 0.5.0.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-29529; CVE-2020-29529;Priority: medium;Description:HashiCorp go-slug up to 0.4.3 did not fully protect against Zip Slip attacks while unpacking tar archives, and protections could be bypassed with specific constructions of multiple symlinks. Fixed in 0.5.0.;Link: https://security-tracker.debian.org/tracker/CVE-2020-29529; CVE-2020-29529;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 12/03/2020;Description: HashiCorp go-slug up to 0.4.3 did not fully protect against Zip Slip attacks while unpacking tar archives, and protections could be bypassed with specific constructions of multiple symlinks. Fixed in 0.5.0.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-29529
 CVE-2020-7746;Priority: Low;Description: This affects the package chart.js before 2.9.4. The options parameter isnot properly sanitized when it is processed. When the options areprocessed, the existing options (or the defaults options) are deeply mergedwith provided options. However, during this operation, the keys of theobject being set are not checked, leading to a prototype pollution.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-7746; CVE-2020-7746;Priority: medium;Description:This affects the package chart.js before 2.9.4. The options parameter is not properly sanitized when it is processed. When the options are processed, the existing options (or the defaults options) are deeply merged with provided options. However, during this operation, the keys of the object being set are not checked, leading to a prototype pollution.;Link: https://security-tracker.debian.org/tracker/CVE-2020-7746; CVE-2020-7746;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 10/29/2020;Description: This affects the package chart.js before 2.9.4. The options parameter is not properly sanitized when it is processed. When the options are processed, the existing options (or the defaults options) are deeply merged with provided options. However, during this operation, the keys of the object being set are not checked, leading to a prototype pollution.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-7746
 CVE-2020-19668;Priority: Untriaged;Description: Unverified indexs into the array lead to out of bound access in thegif_out_code function in fromgif.c in libsixel 1.8.6.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-19668; CVE-2020-19668;Priority: medium;Description:Unverified indexs into the array lead to out of bound access in the gif_out_code function in fromgif.c in libsixel 1.8.6.;Link: https://security-tracker.debian.org/tracker/CVE-2020-19668; CVE-2020-19668;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 11/20/2020;Description: Unverified indexs into the array lead to out of bound access in the gif_out_code function in fromgif.c in libsixel 1.8.6.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-19668
 CVE-2020-19667;Priority: Low;Description: Stack-based buffer overflow and unconditional jump in ReadXPMImage incoders/xpm.c in ImageMagick 7.0.10-7.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-19667; CVE-2020-19667;Priority: medium;Description:Stack-based buffer overflow and unconditional jump in ReadXPMImage in coders/xpm.c in ImageMagick 7.0.10-7.;Link: https://security-tracker.debian.org/tracker/CVE-2020-19667; CVE-2020-19667;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 7.8 HIGH;Published_date: 11/20/2020;Description: Stack-based buffer overflow and unconditional jump in ReadXPMImage in coders/xpm.c in ImageMagick 7.0.10-7.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-19667
 CVE-2020-2660;Priority: Medium;Description: Vulnerability in the MySQL Server product of Oracle MySQL (component:Server: Optimizer). Supported versions that are affected are 5.7.28 andprior and 8.0.18 and prior. Easily exploitable vulnerability allows highprivileged attacker with network access via multiple protocols tocompromise MySQL Server. Successful attacks of this vulnerability canresult in unauthorized ability to cause a hang or frequently repeatablecrash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availabilityimpacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-2660; CVE-2020-2660;Priority: medium;Description:Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 5.7.28 and prior and 8.0.18 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).;Link: https://security-tracker.debian.org/tracker/CVE-2020-2660; CVE-2020-2660;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 4.9 MEDIUM;Published_date: 01/15/2020;Description: Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 5.7.28 and prior and 8.0.18 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-2660
